time,state,V,label,unix_time,state_numeric,daylight,too_dark
2024-08-17 23:06:07+01:00,Flood,8160,NoFlood,1723932367,1,1,False
2024-08-17 23:12:07+01:00,Flood,8160,NoFlood,1723932727,1,1,False
2024-08-17 23:18:07+01:00,Flood,8160,NoFlood,1723933087,1,1,False
2024-08-17 23:24:07+01:00,Flood,8160,NoFlood,1723933447,1,1,False
2024-08-17 23:30:07+01:00,Flood,8160,NoFlood,1723933807,1,1,False
2024-08-17 23:36:07+01:00,Flood,8160,NoFlood,1723934167,1,1,False
2024-08-17 23:42:07+01:00,Flood,8160,NoFlood,1723934527,1,1,False
2024-08-17 23:48:07+01:00,Flood,8160,NoFlood,1723934887,1,1,False
2024-08-17 23:54:07+01:00,Flood,8160,NoFlood,1723935247,1,1,False
2024-08-18 00:00:07+01:00,Flood,8160,NoFlood,1723935607,1,0,False
2024-08-18 00:12:07+01:00,Flood,8160,NoFlood,1723936327,1,0,False
2024-08-18 00:18:07+01:00,Flood,8160,NoFlood,1723936687,1,0,False
2024-08-18 00:48:07+01:00,Flood,8160,NoFlood,1723938487,1,0,False
2024-08-18 00:54:07+01:00,Flood,8160,Flood,1723938847,0,0,False
2024-08-18 01:01:15+01:00,NoFlood,8176,Flood,1723939275,0,0,False
2024-08-18 01:06:06+01:00,NoFlood,8176,Flood,1723939566,0,0,False
2024-08-18 01:12:06+01:00,Flood,8160,,1723939926,-1,0,True
2024-08-18 01:18:07+01:00,Flood,8160,,1723940287,-1,0,True
2024-08-18 01:24:06+01:00,NoFlood,8176,,1723940646,-1,0,True
2024-08-18 01:30:07+01:00,Flood,8160,,1723941007,-1,0,True
2024-08-18 01:36:06+01:00,NoFlood,8176,,1723941366,-1,0,True
2024-08-18 01:42:07+01:00,Flood,8160,,1723941727,-1,0,True
2024-08-18 01:48:07+01:00,Flood,8160,,1723942087,-1,0,True
2024-08-18 01:54:07+01:00,Flood,8160,,1723942447,-1,0,True
2024-08-18 02:00:07+01:00,Flood,8160,,1723942807,-1,0,True
2024-08-18 02:06:07+01:00,Flood,8160,,1723943167,-1,0,True
2024-08-18 02:18:07+01:00,Flood,8160,,1723943887,-1,0,True
2024-08-18 02:24:07+01:00,Flood,8160,,1723944247,-1,0,True
2024-08-18 02:30:07+01:00,Flood,8160,,1723944607,-1,0,True
2024-08-18 02:36:07+01:00,Flood,8160,,1723944967,-1,0,True
2024-08-18 02:42:07+01:00,Flood,8160,,1723945327,-1,0,True
2024-08-18 02:48:07+01:00,Flood,8160,,1723945687,-1,0,True
2024-08-18 02:54:07+01:00,Flood,8160,,1723946047,-1,0,True
2024-08-18 03:00:07+01:00,Flood,8160,,1723946407,-1,0,True
2024-08-18 03:06:07+01:00,Flood,8160,,1723946767,-1,0,True
2024-08-18 03:12:07+01:00,Flood,8160,,1723947127,-1,0,True
2024-08-18 03:18:06+01:00,Flood,8160,,1723947486,-1,0,True
2024-08-18 03:24:07+01:00,NoFlood,8176,,1723947847,-1,0,True
2024-08-18 03:30:07+01:00,Flood,8160,,1723948207,-1,0,True
2024-08-18 03:36:07+01:00,Flood,8160,,1723948567,-1,0,True
2024-08-18 03:42:07+01:00,Flood,8160,,1723948927,-1,0,True
2024-08-18 03:48:07+01:00,Flood,8160,,1723949287,-1,0,True
2024-08-18 03:54:07+01:00,Flood,8160,,1723949647,-1,0,True
2024-08-18 04:00:07+01:00,Flood,8160,,1723950007,-1,0,True
2024-08-18 04:06:07+01:00,Flood,8160,,1723950367,-1,0,True
2024-08-18 04:12:07+01:00,Flood,8160,,1723950727,-1,0,True
2024-08-18 04:18:07+01:00,Flood,8160,,1723951087,-1,0,True
2024-08-18 04:24:07+01:00,Flood,8160,,1723951447,-1,0,True
2024-08-18 04:30:07+01:00,Flood,8160,,1723951807,-1,0,True
2024-08-18 04:36:07+01:00,Flood,8160,,1723952167,-1,0,True
2024-08-18 04:42:07+01:00,Flood,8160,,1723952527,-1,0,True
2024-08-18 04:48:07+01:00,Flood,8160,,1723952887,-1,0,True
2024-08-18 04:54:07+01:00,Flood,8160,,1723953247,-1,0,True
2024-08-18 05:00:07+01:00,Flood,8160,,1723953607,-1,0,True
2024-08-18 05:06:07+01:00,Flood,8160,,1723953967,-1,0,True
2024-08-18 05:12:06+01:00,Flood,8160,,1723954326,-1,0,True
2024-08-18 05:18:07+01:00,Flood,8160,,1723954687,-1,0,True
2024-08-18 05:24:07+01:00,Flood,8160,,1723955047,-1,0,True
2024-08-18 05:30:06+01:00,Flood,8160,,1723955406,-1,0,True
2024-08-18 05:36:07+01:00,Flood,8160,,1723955767,-1,0,True
2024-08-18 05:42:07+01:00,Flood,8160,,1723956127,-1,0,True
2024-08-18 05:48:07+01:00,Flood,8160,,1723956487,-1,0,True
2024-08-18 06:00:06+01:00,Flood,8160,,1723957206,-1,0,True
2024-08-18 06:06:07+01:00,Flood,8160,,1723957567,-1,0,True
2024-08-18 06:18:07+01:00,Flood,8160,,1723958287,-1,0,True
2024-08-18 06:24:07+01:00,Flood,8160,,1723958647,-1,0,True
2024-08-18 06:30:06+01:00,Flood,8160,,1723959006,-1,0,True
2024-08-18 06:36:06+01:00,Flood,8160,,1723959366,-1,0,True
2024-08-18 06:42:07+01:00,Flood,8160,,1723959727,-1,0,True
2024-08-18 06:48:07+01:00,Flood,8160,,1723960087,-1,0,True
2024-08-18 06:54:07+01:00,Flood,8160,,1723960447,-1,0,True
2024-08-18 07:00:07+01:00,Flood,8160,,1723960807,-1,0,True
2024-08-18 07:06:07+01:00,Flood,8160,,1723961167,-1,0,True
2024-08-18 07:12:07+01:00,Flood,8160,,1723961527,-1,0,True
2024-08-18 07:18:07+01:00,Flood,8160,,1723961887,-1,0,True
2024-08-18 07:24:06+01:00,Flood,8160,,1723962246,-1,0,True
2024-08-18 07:42:07+01:00,Flood,8160,,1723963327,-1,0,True
2024-08-18 07:48:07+01:00,Flood,8160,,1723963687,-1,0,True
2024-08-18 07:54:07+01:00,Flood,8160,,1723964047,-1,0,True
2024-08-18 08:00:07+01:00,Flood,8160,,1723964407,-1,0,True
2024-08-18 08:06:07+01:00,Flood,8160,,1723964767,-1,0,True
2024-08-18 08:12:07+01:00,Flood,8160,,1723965127,-1,0,True
2024-08-18 08:18:07+01:00,Flood,8160,,1723965487,-1,0,True
2024-08-18 08:24:07+01:00,Flood,8160,,1723965847,-1,0,True
2024-08-18 08:30:07+01:00,Flood,8160,,1723966207,-1,0,True
2024-08-18 08:36:07+01:00,Flood,8160,,1723966567,-1,0,True
2024-08-18 08:42:07+01:00,Flood,8160,,1723966927,-1,0,True
2024-08-18 08:48:07+01:00,Flood,8160,,1723967287,-1,0,True
2024-08-18 08:54:07+01:00,Flood,8160,,1723967647,-1,0,True
2024-08-18 09:00:07+01:00,Flood,8160,,1723968007,-1,0,True
2024-08-18 09:06:07+01:00,Flood,8160,,1723968367,-1,0,True
2024-08-18 09:12:07+01:00,Flood,8160,,1723968727,-1,0,True
2024-08-18 09:18:07+01:00,Flood,8160,,1723969087,-1,0,True
2024-08-18 09:24:07+01:00,Flood,8160,,1723969447,-1,0,True
2024-08-18 09:30:07+01:00,Flood,8160,,1723969807,-1,0,True
2024-08-18 09:36:07+01:00,Flood,8160,,1723970167,-1,0,True
2024-08-18 09:42:07+01:00,Flood,8160,,1723970527,-1,0,True
2024-08-18 09:48:07+01:00,Flood,8160,,1723970887,-1,0,True
2024-08-18 09:54:06+01:00,Flood,8160,,1723971246,-1,0,True
2024-08-18 10:00:07+01:00,Flood,8160,,1723971607,-1,0,True
2024-08-18 10:06:07+01:00,Flood,8160,,1723971967,-1,0,True
2024-08-18 10:12:07+01:00,Flood,8160,,1723972327,-1,0,True
2024-08-18 10:18:07+01:00,Flood,8160,,1723972687,-1,0,True
2024-08-18 10:24:07+01:00,Flood,8160,,1723973047,-1,0,True
2024-08-18 10:30:07+01:00,Flood,8160,,1723973407,-1,0,True
2024-08-18 10:36:07+01:00,Flood,8160,,1723973767,-1,0,True
2024-08-18 10:42:07+01:00,Flood,8160,,1723974127,-1,0,True
2024-08-18 10:48:07+01:00,Flood,8160,,1723974487,-1,0,True
2024-08-18 10:54:07+01:00,Flood,8160,,1723974847,-1,0,True
2024-08-18 11:00:07+01:00,Flood,8160,,1723975207,-1,0,True
2024-08-18 11:06:07+01:00,Flood,8160,,1723975567,-1,0,True
2024-08-18 11:12:07+01:00,Flood,8160,,1723975927,-1,0,True
2024-08-18 11:18:07+01:00,Flood,8160,,1723976287,-1,0,True
2024-08-18 11:24:07+01:00,Flood,8160,NoFlood,1723976647,1,0,False
2024-08-18 11:30:07+01:00,Flood,8160,NoFlood,1723977007,1,0,False
2024-08-18 11:36:07+01:00,Flood,8160,NoFlood,1723977367,1,1,False
2024-08-18 11:42:07+01:00,Flood,8160,NoFlood,1723977727,1,1,False
2024-08-18 11:48:06+01:00,Flood,8160,NoFlood,1723978086,1,1,False
2024-08-18 11:54:06+01:00,Flood,8160,NoFlood,1723978446,1,1,False
2024-08-18 12:00:06+01:00,Flood,8160,NoFlood,1723978806,1,1,False
2024-08-18 12:06:07+01:00,Flood,8160,NoFlood,1723979167,1,1,False
2024-08-18 12:12:06+01:00,Flood,8160,NoFlood,1723979526,1,1,False
2024-08-18 12:18:07+01:00,Flood,8160,NoFlood,1723979887,1,1,False
2024-08-18 12:24:07+01:00,Flood,8160,NoFlood,1723980247,1,1,False
2024-08-18 12:30:07+01:00,Flood,8160,NoFlood,1723980607,1,1,False
2024-08-18 12:36:07+01:00,Flood,8160,NoFlood,1723980967,1,1,False
2024-08-18 12:42:07+01:00,Flood,8160,NoFlood,1723981327,1,1,False
2024-08-18 12:48:07+01:00,Flood,8160,NoFlood,1723981687,1,1,False
2024-08-18 12:54:07+01:00,Flood,8160,NoFlood,1723982047,1,1,False
2024-08-18 13:00:07+01:00,Flood,8160,NoFlood,1723982407,1,1,False
2024-08-18 13:06:07+01:00,Flood,8160,NoFlood,1723982767,1,1,False
2024-08-18 13:12:07+01:00,Flood,8160,NoFlood,1723983127,1,1,False
2024-08-18 13:18:07+01:00,Flood,8160,NoFlood,1723983487,1,1,False
2024-08-18 13:24:07+01:00,Flood,8160,NoFlood,1723983847,1,1,False
2024-08-18 13:30:07+01:00,Flood,8160,NoFlood,1723984207,1,1,False
2024-08-18 13:36:06+01:00,Flood,8160,NoFlood,1723984566,1,1,False
2024-08-18 13:42:07+01:00,Flood,8160,NoFlood,1723984927,1,1,False
2024-08-18 13:48:07+01:00,Flood,8160,NoFlood,1723985287,1,1,False
2024-08-18 13:54:07+01:00,Flood,8160,NoFlood,1723985647,1,1,False
2024-08-18 14:00:07+01:00,Flood,8160,NoFlood,1723986007,1,1,False
2024-08-18 15:30:07+01:00,NoFlood,8176,NoFlood,1723991407,1,1,False
2024-08-18 15:48:07+01:00,NoFlood,8176,NoFlood,1723992487,1,1,False
2024-08-18 15:54:07+01:00,Flood,8160,NoFlood,1723992847,1,1,False
2024-08-18 16:00:06+01:00,Flood,8160,NoFlood,1723993206,1,1,False
2024-08-18 16:12:07+01:00,Flood,8160,NoFlood,1723993927,1,1,False
2024-08-18 16:18:07+01:00,Flood,8160,NoFlood,1723994287,1,1,False
2024-08-18 16:24:07+01:00,Flood,8160,NoFlood,1723994647,1,1,False
2024-08-18 16:30:07+01:00,Flood,8160,NoFlood,1723995007,1,1,False
2024-08-18 16:36:07+01:00,Flood,8160,NoFlood,1723995367,1,1,False
2024-08-18 16:42:07+01:00,Flood,8160,NoFlood,1723995727,1,1,False
2024-08-18 16:48:07+01:00,Flood,8160,NoFlood,1723996087,1,1,False
2024-08-18 16:54:07+01:00,Flood,8160,NoFlood,1723996447,1,1,False
2024-08-18 17:00:07+01:00,Flood,8160,NoFlood,1723996807,1,1,False
2024-08-18 17:36:07+01:00,NoFlood,8176,NoFlood,1723998967,1,1,False
2024-08-18 17:42:07+01:00,NoFlood,8176,NoFlood,1723999327,1,1,False
2024-08-18 17:48:07+01:00,Flood,8160,NoFlood,1723999687,1,1,False
2024-08-18 18:00:07+01:00,Flood,8160,NoFlood,1724000407,1,1,False
2024-08-18 18:06:07+01:00,Flood,8160,NoFlood,1724000767,1,1,False
2024-08-18 18:12:07+01:00,Flood,8160,NoFlood,1724001127,1,1,False
2024-08-18 18:24:07+01:00,Flood,8160,NoFlood,1724001847,1,1,False
2024-08-18 18:36:06+01:00,NoFlood,8176,NoFlood,1724002566,1,1,False
2024-08-18 18:42:07+01:00,Flood,8160,NoFlood,1724002927,1,1,False
2024-08-18 18:54:07+01:00,Flood,8160,NoFlood,1724003647,1,1,False
2024-08-18 19:00:07+01:00,Flood,8160,NoFlood,1724004007,1,1,False
2024-08-18 19:06:07+01:00,Flood,8160,NoFlood,1724004367,1,1,False
2024-08-18 19:12:07+01:00,Flood,8160,NoFlood,1724004727,1,1,False
2024-08-18 19:18:07+01:00,Flood,8160,NoFlood,1724005087,1,1,False
2024-08-18 19:24:07+01:00,Flood,8160,NoFlood,1724005447,1,1,False
2024-08-18 19:30:07+01:00,Flood,8160,NoFlood,1724005807,1,1,False
2024-08-18 19:36:06+01:00,Flood,8160,NoFlood,1724006166,1,1,False
2024-08-18 19:42:07+01:00,Flood,8160,NoFlood,1724006527,1,1,False
2024-08-18 19:48:07+01:00,Flood,8160,NoFlood,1724006887,1,1,False
2024-08-18 19:54:07+01:00,Flood,8160,NoFlood,1724007247,1,1,False
2024-08-18 20:00:07+01:00,Flood,8160,NoFlood,1724007607,1,1,False
2024-08-18 20:06:07+01:00,Flood,8160,NoFlood,1724007967,1,1,False
2024-08-18 20:12:07+01:00,Flood,8160,NoFlood,1724008327,1,1,False
2024-08-18 20:24:07+01:00,Flood,8160,NoFlood,1724009047,1,1,False
2024-08-18 20:30:07+01:00,Flood,8160,NoFlood,1724009407,1,1,False
2024-08-18 20:36:07+01:00,Flood,8160,NoFlood,1724009767,1,1,False
2024-08-18 20:42:07+01:00,Flood,8160,NoFlood,1724010127,1,1,False
2024-08-18 20:48:07+01:00,Flood,8160,NoFlood,1724010487,1,1,False
2024-08-18 20:54:07+01:00,Flood,8160,NoFlood,1724010847,1,1,False
2024-08-18 21:00:07+01:00,Flood,8160,NoFlood,1724011207,1,1,False
2024-08-18 21:06:07+01:00,Flood,8160,NoFlood,1724011567,1,1,False
2024-08-18 21:12:07+01:00,Flood,8160,NoFlood,1724011927,1,1,False
2024-08-18 21:18:07+01:00,Flood,8160,NoFlood,1724012287,1,1,False
2024-08-18 21:24:07+01:00,Flood,8160,NoFlood,1724012647,1,1,False
2024-08-18 21:30:07+01:00,Flood,8160,NoFlood,1724013007,1,1,False
2024-08-18 21:36:07+01:00,Flood,8160,NoFlood,1724013367,1,1,False
2024-08-18 21:42:07+01:00,Flood,8160,NoFlood,1724013727,1,1,False
2024-08-18 21:48:07+01:00,Flood,8160,NoFlood,1724014087,1,1,False
2024-08-18 21:54:07+01:00,Flood,8160,NoFlood,1724014447,1,1,False
2024-08-18 22:00:07+01:00,Flood,8160,NoFlood,1724014807,1,1,False
2024-08-18 22:06:07+01:00,NoFlood,8176,NoFlood,1724015167,1,1,False
2024-08-18 22:12:07+01:00,Flood,8160,NoFlood,1724015527,1,1,False
2024-08-18 22:18:07+01:00,Flood,8160,NoFlood,1724015887,1,1,False
2024-08-18 22:24:07+01:00,Flood,8160,NoFlood,1724016247,1,1,False
2024-08-18 22:30:07+01:00,Flood,8160,NoFlood,1724016607,1,1,False
2024-08-18 22:36:07+01:00,Flood,8160,NoFlood,1724016967,1,1,False
2024-08-18 22:42:07+01:00,Flood,8160,NoFlood,1724017327,1,1,False
2024-08-18 22:48:06+01:00,Flood,8160,NoFlood,1724017686,1,1,False
2024-08-18 22:54:07+01:00,Flood,8160,NoFlood,1724018047,1,1,False
2024-08-18 23:00:07+01:00,Flood,8160,NoFlood,1724018407,1,1,False
2024-08-18 23:06:07+01:00,Flood,8160,NoFlood,1724018767,1,1,False
2024-08-18 23:12:07+01:00,Flood,8160,NoFlood,1724019127,1,1,False
2024-08-18 23:18:07+01:00,Flood,8160,NoFlood,1724019487,1,1,False
2024-08-18 23:24:07+01:00,Flood,8160,NoFlood,1724019847,1,1,False
2024-08-18 23:30:07+01:00,Flood,8160,NoFlood,1724020207,1,1,False
2024-08-18 23:36:07+01:00,Flood,8160,NoFlood,1724020567,1,1,False
2024-08-18 23:42:07+01:00,Flood,8160,NoFlood,1724020927,1,1,False
2024-08-18 23:48:07+01:00,Flood,8160,NoFlood,1724021287,1,1,False
2024-08-19 00:00:07+01:00,Flood,8160,NoFlood,1724022007,1,0,False
2024-08-19 00:06:07+01:00,Flood,8160,NoFlood,1724022367,1,0,False
2024-08-19 00:12:06+01:00,Flood,8160,NoFlood,1724022726,1,0,False
2024-08-19 00:18:07+01:00,Flood,8160,NoFlood,1724023087,1,0,False
2024-08-19 00:24:07+01:00,Flood,8160,NoFlood,1724023447,1,0,False
2024-08-19 00:30:07+01:00,Flood,8160,NoFlood,1724023807,1,0,False
2024-08-19 00:36:07+01:00,Flood,8160,NoFlood,1724024167,1,0,False
2024-08-19 00:42:07+01:00,Flood,8160,NoFlood,1724024527,1,0,False
2024-08-19 00:48:07+01:00,Flood,8160,NoFlood,1724024887,1,0,False
2024-08-19 00:54:07+01:00,Flood,8160,NoFlood,1724025247,1,0,False
2024-08-19 01:00:07+01:00,Flood,8160,NoFlood,1724025607,1,0,False
2024-08-19 01:06:07+01:00,NoFlood,8176,Flood,1724025967,0,0,False
2024-08-19 01:12:07+01:00,Flood,8160,,1724026327,-1,0,True
2024-08-19 01:18:07+01:00,Flood,8160,,1724026687,-1,0,True
2024-08-19 01:24:07+01:00,Flood,8160,,1724027047,-1,0,True
2024-08-19 01:30:07+01:00,Flood,8160,,1724027407,-1,0,True
2024-08-19 01:36:07+01:00,NoFlood,8176,,1724027767,-1,0,True
2024-08-19 01:42:07+01:00,Flood,8160,,1724028127,-1,0,True
2024-08-19 01:48:07+01:00,NoFlood,8176,,1724028487,-1,0,True
2024-08-19 01:54:07+01:00,Flood,8160,,1724028847,-1,0,True
2024-08-19 02:00:07+01:00,Flood,8160,,1724029207,-1,0,True
2024-08-19 02:06:07+01:00,Flood,8160,,1724029567,-1,0,True
2024-08-19 02:12:07+01:00,Flood,8160,,1724029927,-1,0,True
2024-08-19 02:18:07+01:00,NoFlood,8176,,1724030287,-1,0,True
2024-08-19 02:24:07+01:00,NoFlood,8176,,1724030647,-1,0,True
2024-08-19 02:36:07+01:00,Flood,8160,,1724031367,-1,0,True
2024-08-19 02:42:07+01:00,NoFlood,8176,,1724031727,-1,0,True
2024-08-19 02:48:07+01:00,Flood,8160,,1724032087,-1,0,True
2024-08-19 02:54:07+01:00,Flood,8160,,1724032447,-1,0,True
2024-08-19 03:00:07+01:00,Flood,8160,,1724032807,-1,0,True
2024-08-19 03:06:07+01:00,Flood,8160,,1724033167,-1,0,True
2024-08-19 03:12:07+01:00,Flood,8160,,1724033527,-1,0,True
2024-08-19 03:18:07+01:00,Flood,8160,,1724033887,-1,0,True
2024-08-19 03:24:07+01:00,Flood,8160,,1724034247,-1,0,True
2024-08-19 03:30:07+01:00,Flood,8160,,1724034607,-1,0,True
2024-08-19 03:36:07+01:00,Flood,8160,,1724034967,-1,0,True
2024-08-19 03:42:06+01:00,Flood,8160,,1724035326,-1,0,True
2024-08-19 03:48:07+01:00,Flood,8160,,1724035687,-1,0,True
2024-08-19 03:54:07+01:00,Flood,8160,,1724036047,-1,0,True
2024-08-19 04:00:07+01:00,Flood,8160,,1724036407,-1,0,True
2024-08-19 04:06:07+01:00,Flood,8160,,1724036767,-1,0,True
2024-08-19 04:12:07+01:00,Flood,8160,,1724037127,-1,0,True
2024-08-19 04:18:07+01:00,Flood,8160,,1724037487,-1,0,True
2024-08-19 04:24:07+01:00,Flood,8160,,1724037847,-1,0,True
2024-08-19 04:30:07+01:00,Flood,8160,,1724038207,-1,0,True
2024-08-19 04:36:07+01:00,Flood,8160,,1724038567,-1,0,True
2024-08-19 04:42:07+01:00,Flood,8160,,1724038927,-1,0,True
2024-08-19 04:48:07+01:00,Flood,8160,,1724039287,-1,0,True
2024-08-19 04:54:07+01:00,Flood,8160,,1724039647,-1,0,True
2024-08-19 05:00:07+01:00,Flood,8160,,1724040007,-1,0,True
2024-08-19 05:06:07+01:00,Flood,8160,,1724040367,-1,0,True
2024-08-19 05:12:07+01:00,Flood,8160,,1724040727,-1,0,True
2024-08-19 05:18:07+01:00,Flood,8160,,1724041087,-1,0,True
2024-08-19 05:24:07+01:00,Flood,8160,,1724041447,-1,0,True
2024-08-19 05:30:07+01:00,Flood,8160,,1724041807,-1,0,True
2024-08-19 05:36:07+01:00,Flood,8160,,1724042167,-1,0,True
2024-08-19 05:42:07+01:00,Flood,8160,,1724042527,-1,0,True
2024-08-19 05:48:07+01:00,Flood,8160,,1724042887,-1,0,True
2024-08-19 05:54:07+01:00,Flood,8160,,1724043247,-1,0,True
2024-08-19 06:00:07+01:00,Flood,8160,,1724043607,-1,0,True
2024-08-19 06:06:07+01:00,Flood,8160,,1724043967,-1,0,True
2024-08-19 06:12:21+01:00,Flood,8160,,1724044341,-1,0,True
2024-08-19 06:18:17+01:00,Flood,8160,,1724044697,-1,0,True
2024-08-19 06:24:07+01:00,Flood,8160,,1724045047,-1,0,True
2024-08-19 06:30:08+01:00,Flood,8160,,1724045408,-1,0,True
2024-08-19 06:36:07+01:00,Flood,8160,,1724045767,-1,0,True
2024-08-19 06:42:07+01:00,Flood,8160,,1724046127,-1,0,True
2024-08-19 06:48:07+01:00,Flood,8160,,1724046487,-1,0,True
2024-08-19 06:54:07+01:00,Flood,8160,,1724046847,-1,0,True
2024-08-19 07:00:07+01:00,Flood,8160,,1724047207,-1,0,True
2024-08-19 07:06:07+01:00,Flood,8160,,1724047567,-1,0,True
2024-08-19 07:12:07+01:00,Flood,8160,,1724047927,-1,0,True
2024-08-19 07:18:07+01:00,Flood,8160,,1724048287,-1,0,True
2024-08-19 07:24:07+01:00,Flood,8160,,1724048647,-1,0,True
2024-08-19 07:30:07+01:00,Flood,8160,,1724049007,-1,0,True
2024-08-19 07:36:07+01:00,Flood,8160,,1724049367,-1,0,True
2024-08-19 07:42:07+01:00,Flood,8160,,1724049727,-1,0,True
2024-08-19 07:48:07+01:00,Flood,8160,,1724050087,-1,0,True
2024-08-19 07:54:07+01:00,Flood,8160,,1724050447,-1,0,True
2024-08-19 08:00:07+01:00,Flood,8160,,1724050807,-1,0,True
2024-08-19 08:06:06+01:00,Flood,8160,,1724051166,-1,0,True
2024-08-19 08:12:06+01:00,Flood,8160,,1724051526,-1,0,True
2024-08-19 08:18:07+01:00,Flood,8160,,1724051887,-1,0,True
2024-08-19 08:24:07+01:00,Flood,8160,,1724052247,-1,0,True
2024-08-19 08:30:07+01:00,Flood,8160,,1724052607,-1,0,True
2024-08-19 08:36:07+01:00,Flood,8160,,1724052967,-1,0,True
2024-08-19 08:42:07+01:00,Flood,8160,,1724053327,-1,0,True
2024-08-19 08:48:07+01:00,Flood,8160,,1724053687,-1,0,True
2024-08-19 08:54:07+01:00,Flood,8160,,1724054047,-1,0,True
2024-08-19 09:00:07+01:00,Flood,8160,,1724054407,-1,0,True
2024-08-19 09:06:07+01:00,Flood,8160,,1724054767,-1,0,True
2024-08-19 09:12:07+01:00,Flood,8160,,1724055127,-1,0,True
2024-08-19 09:18:07+01:00,Flood,8160,,1724055487,-1,0,True
2024-08-19 09:24:06+01:00,Flood,8160,,1724055846,-1,0,True
2024-08-19 09:30:07+01:00,Flood,8160,,1724056207,-1,0,True
2024-08-19 09:36:07+01:00,Flood,8160,,1724056567,-1,0,True
2024-08-19 09:42:07+01:00,Flood,8160,,1724056927,-1,0,True
2024-08-19 09:48:07+01:00,Flood,8160,,1724057287,-1,0,True
2024-08-19 09:54:07+01:00,Flood,8160,,1724057647,-1,0,True
2024-08-19 10:00:07+01:00,Flood,8160,,1724058007,-1,0,True
2024-08-19 10:06:06+01:00,Flood,8160,,1724058366,-1,0,True
2024-08-19 10:12:06+01:00,Flood,8160,,1724058726,-1,0,True
2024-08-19 10:18:07+01:00,Flood,8160,,1724059087,-1,0,True
2024-08-19 10:24:07+01:00,Flood,8160,,1724059447,-1,0,True
2024-08-19 10:30:07+01:00,Flood,8160,,1724059807,-1,0,True
2024-08-19 10:36:07+01:00,Flood,8160,,1724060167,-1,0,True
2024-08-19 10:42:07+01:00,Flood,8160,,1724060527,-1,0,True
2024-08-19 10:48:07+01:00,Flood,8160,,1724060887,-1,0,True
2024-08-19 10:54:07+01:00,Flood,8160,,1724061247,-1,0,True
2024-08-19 11:00:07+01:00,Flood,8160,,1724061607,-1,0,True
2024-08-19 11:06:07+01:00,Flood,8160,,1724061967,-1,0,True
2024-08-19 11:12:07+01:00,Flood,8160,,1724062327,-1,0,True
2024-08-19 11:18:07+01:00,Flood,8160,,1724062687,-1,0,True
2024-08-19 11:24:07+01:00,Flood,8160,,1724063047,-1,0,True
2024-08-19 11:30:07+01:00,Flood,8160,NoFlood,1724063407,1,0,False
2024-08-19 11:36:07+01:00,Flood,8160,NoFlood,1724063767,1,0,False
2024-08-19 11:42:07+01:00,Flood,8160,NoFlood,1724064127,1,1,False
2024-08-19 11:48:07+01:00,Flood,8160,NoFlood,1724064487,1,1,False
2024-08-19 11:54:07+01:00,Flood,8160,NoFlood,1724064847,1,1,False
2024-08-19 12:00:07+01:00,Flood,8160,NoFlood,1724065207,1,1,False
2024-08-19 12:06:07+01:00,Flood,8160,NoFlood,1724065567,1,1,False
2024-08-19 12:12:06+01:00,Flood,8160,NoFlood,1724065926,1,1,False
2024-08-19 12:18:07+01:00,Flood,8160,NoFlood,1724066287,1,1,False
2024-08-19 12:24:07+01:00,Flood,8160,NoFlood,1724066647,1,1,False
2024-08-19 12:30:07+01:00,Flood,8160,NoFlood,1724067007,1,1,False
2024-08-19 12:36:07+01:00,Flood,8160,NoFlood,1724067367,1,1,False
2024-08-19 12:42:07+01:00,Flood,8160,NoFlood,1724067727,1,1,False
2024-08-19 12:48:07+01:00,NoFlood,8176,NoFlood,1724068087,1,1,False
2024-08-19 12:54:07+01:00,Flood,8160,NoFlood,1724068447,1,1,False
2024-08-19 13:00:06+01:00,Flood,8160,NoFlood,1724068806,1,1,False
2024-08-19 13:06:07+01:00,NoFlood,8176,NoFlood,1724069167,1,1,False
2024-08-19 13:12:07+01:00,NoFlood,8176,NoFlood,1724069527,1,1,False
2024-08-19 13:18:07+01:00,NoFlood,8176,NoFlood,1724069887,1,1,False
2024-08-19 13:24:07+01:00,Flood,8160,NoFlood,1724070247,1,1,False
2024-08-19 13:30:07+01:00,Flood,8160,NoFlood,1724070607,1,1,False
2024-08-19 13:36:07+01:00,Flood,8160,NoFlood,1724070967,1,1,False
2024-08-19 13:42:07+01:00,Flood,8160,NoFlood,1724071327,1,1,False
2024-08-19 13:48:07+01:00,Flood,8160,NoFlood,1724071687,1,1,False
2024-08-19 14:24:06+01:00,Flood,8160,NoFlood,1724073846,1,1,False
2024-08-19 16:00:07+01:00,NoFlood,8176,NoFlood,1724079607,1,1,False
2024-08-19 16:36:07+01:00,NoFlood,8176,NoFlood,1724081767,1,1,False
2024-08-19 16:48:07+01:00,NoFlood,8176,NoFlood,1724082487,1,1,False
2024-08-19 17:00:07+01:00,NoFlood,8176,NoFlood,1724083207,1,1,False
2024-08-19 17:42:07+01:00,Flood,8160,NoFlood,1724085727,1,1,False
2024-08-19 17:54:07+01:00,NoFlood,8176,NoFlood,1724086447,1,1,False
2024-08-19 18:12:07+01:00,NoFlood,8176,NoFlood,1724087527,1,1,False
2024-08-19 18:18:07+01:00,Flood,8160,NoFlood,1724087887,1,1,False
2024-08-19 18:30:07+01:00,NoFlood,8176,NoFlood,1724088607,1,1,False
